OR-5370613--Esplugues de Llobregat:Ruta per Collserola
41,403130;2,081260
41,403160;2,081250
41,403290;2,081180
41,403300;2,081150
41,403330;2,081070
41,403360;2,080940
41,403390;2,080870
41,403530;2,080770
41,403630;2,080750
41,403750;2,080700
41,403800;2,080690
41,403900;2,080710
41,403960;2,080710
41,403970;2,080690
41,404000;2,080700
41,404150;2,080680
41,404300;2,080610
41,404370;2,080610
41,404480;2,080590
41,404610;2,080610
41,404680;2,080580
41,404830;2,080500
41,404940;2,080440
41,405050;2,080400
41,405140;2,080360
41,405280;2,080350
41,405310;2,080340
41,405400;2,080330
41,405540;2,080340
41,405630;2,080340
41,405720;2,080360
41,405840;2,080400
41,405880;2,080400
41,405950;2,080420
41,406020;2,080490
41,406050;2,080570
41,406090;2,080700
41,406110;2,080810
41,406200;2,080890
41,406290;2,080960
41,406350;2,081040
41,406440;2,081170
41,406490;2,081300
41,406550;2,081470
41,406680;2,081740
41,406740;2,081880
41,406800;2,082030
41,406900;2,082250
41,406950;2,082410
41,407010;2,082490
41,407060;2,082490
41,407070;2,082460
41,407080;2,082450
41,407150;2,082320
41,407220;2,082230
41,407460;2,082060
41,407610;2,081970
41,407790;2,081900
41,407910;2,081870
41,408030;2,081910
41,408100;2,081970
41,408200;2,082070
41,408270;2,082130
41,408390;2,082050
41,408440;2,081950
41,408540;2,081770
41,408650;2,081650
41,408760;2,081530
41,408780;2,081510
41,408790;2,081360
41,408770;2,081220
41,408730;2,081010
41,408700;2,080840
41,408780;2,080700
41,408960;2,080500
41,409040;2,080400
41,409160;2,080370
41,409340;2,080380
41,409430;2,080330
41,409420;2,080300
41,409330;2,080150
41,409290;2,080090
41,409260;2,079990
41,409230;2,079880
41,409180;2,079770
41,409150;2,079630
41,409080;2,079480
41,409050;2,079220
41,409040;2,079070
41,409130;2,078950
41,409190;2,078920
41,409340;2,078990
41,409660;2,079090
41,409830;2,079060
41,409970;2,078930
41,410090;2,078810
41,410240;2,078700
41,410360;2,078630
41,410440;2,078650
41,410600;2,078770
41,410710;2,078850
41,410850;2,078880
41,411000;2,078910
41,411220;2,078990
41,411240;2,078910
41,411240;2,078880
41,411220;2,078750
41,411170;2,078650
41,411080;2,078410
41,411080;2,078380
41,411040;2,078190
41,410940;2,077990
41,410870;2,077870
41,410800;2,077740
41,410740;2,077570
41,410660;2,077470
41,410580;2,077390
41,410490;2,077330
41,410370;2,077250
41,410280;2,077070
41,410280;2,076830
41,410270;2,076680
41,410270;2,076550
41,410240;2,076380
41,410200;2,076200
41,410110;2,076020
41,410180;2,075890
41,410260;2,075830
